title:8-june5-II-pm-live, start timestamp:1717572952.208412, stop timestamp:1717572959.662410, headset type:EPOCX, headset serial:E50208D9, headset firmware:730, channels:182, sampling rate:eeg_128;mot_32;mc_8;pm_0.1;fe_32;pow_8, samples:955       , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,MC.Action,MC.ActionPower,MC.IsActive,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,FE.BlinkWink,FE.HorizontalEyesDirection,FE.UpperFaceAction,FE.UpperFaceActionPower,FE.LowerFaceAction,FE.LowerFaceActionPower,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1717572952.286791,78.000000,1.000000,4363.616699,4403.441406,4327.361816,4422.584473,4308.104004,4315.087891,4327.213379,4313.374023,4346.174316,4403.225586,4471.086426,4524.426270,4394.554688,4420.499512,6017.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.294599,79.000000,1.000000,4369.952637,4409.939453,4332.469727,4422.752930,4317.132324,4317.442871,4330.870605,4316.275391,4351.214355,4408.009277,4479.284668,4532.766602,4393.920410,4429.446777,5796.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.302407,80.000000,1.000000,4376.288574,4416.437012,4337.577637,4422.921875,4326.160645,4319.797363,4334.527832,4319.176758,4356.254883,4412.793457,4487.482910,4541.106445,4393.286133,4438.394043,5608.894531,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,20.000000,0.000000,0.435186,-0.572083,-0.324341,-0.614929,0.975583,-0.048712,0.137956,-29.523489,-34.333733,23.375807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,64.000000,0.163658,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.310215,81.000000,1.000000,4382.625000,4422.935059,4342.685547,4423.090332,4335.188965,4322.152344,4338.185059,4322.078125,4361.295410,4417.577637,4495.681641,4549.446777,4392.651855,4447.341309,5644.052734,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.318023,82.000000,1.000000,4388.960938,4429.433105,4347.793457,4423.259277,4344.217285,4324.507324,4341.842285,4324.979980,4366.335938,4422.361816,4503.879883,4557.786621,4392.017578,4456.288574,5679.210449,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.325831,83.000000,1.000000,4395.296875,4435.931152,4352.901367,4423.427734,4353.245605,4326.862305,4345.499512,4327.881348,4371.376465,4427.145508,4512.078125,4566.126953,4391.383301,4465.236328,5714.368652,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.333639,84.000000,1.000000,4401.632813,4442.429199,4358.009277,4423.596680,4362.273926,4329.217285,4349.156738,4330.782715,4376.416992,4431.929688,4520.276855,4574.466797,4390.749023,4474.183594,5749.526367,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,21.000000,0.000000,0.437308,-0.570923,-0.325378,-0.613953,0.961421,-0.097058,0.120376,-29.295094,-34.550594,23.457783,1.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,64.000000,0.087363,1.000000,0.000000,0.524163,0.138770,0.107343,0.034918,0.011440,0.709026,0.407340,0.153017,0.048481,0.023157,0.452360,0.114723,0.120205,0.044613,0.015910,0.621038,0.161888,0.277406,0.094902,0.037268,0.581152,0.246399,0.124290,0.033186,0.015935,0.735806,0.156136,0.082684,0.036245,0.021546,0.964552,0.116237,0.114153,0.064323,0.034620,0.382910,0.113427,0.115948,0.059946,0.025325,0.671764,0.237190,0.118753,0.067064,0.039605,0.613948,0.209529,0.084036,0.068322,0.033735,1.079951,0.392679,0.225318,0.095442,0.039298,0.999132,0.304974,0.215224,0.086175,0.034246,0.687146,0.349470,0.219426,0.077830,0.028675,0.709216,0.250635,0.161570,0.072283,0.024271
1717572952.341447,85.000000,1.000000,4407.968750,4448.927246,4363.117188,4423.765137,4371.302246,4331.572266,4352.813965,4333.684082,4381.457520,4436.713867,4528.475098,4582.807129,4390.114746,4483.130859,5784.684082,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.349255,86.000000,1.000000,4414.305176,4455.425293,4368.225586,4423.934082,4380.330566,4333.927246,4356.471191,4336.585938,4386.498047,4441.498047,4536.673340,4591.146973,4389.480469,4492.078125,5819.842285,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.357063,87.000000,0.000000,4420.641113,4461.922852,4373.333496,4424.102539,4389.358887,4336.282227,4360.128418,4339.487305,4391.538574,4446.282227,4544.871582,4599.487305,4388.846191,4501.025879,5855.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.364871,88.000000,0.000000,4434.230957,4384.615234,4386.794922,4494.871582,4396.922852,4345.769043,4375.256348,4356.282227,4415.897461,4460.769043,4567.948730,4622.179688,4403.333496,4517.820313,6636.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,22.000000,1.000000,0.438350,-0.570679,-0.325897,-0.613159,0.944085,-0.094128,0.121353,-29.202051,-34.657654,23.474470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,64.000000,0.087363,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.372779,89.000000,1.000000,4421.461426,4373.230957,4375.102539,4462.717773,4394.666504,4339.410156,4366.384766,4351.077148,4411.436035,4458.461426,4555.358887,4605.769043,4391.051270,4503.512695,6646.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.380587,90.000000,1.000000,4408.692383,4361.846191,4363.410156,4430.563965,4392.410156,4333.051270,4357.512695,4345.871582,4406.974121,4456.153809,4542.769043,4589.358887,4378.769043,4489.205078,6656.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.388395,91.000000,1.000000,4395.922852,4350.461426,4351.717773,4398.410156,4390.153809,4326.692383,4348.641113,4340.666504,4402.512695,4453.846191,4530.179688,4572.948730,4366.487305,4474.897461,6666.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.396203,92.000000,1.000000,4383.153809,4339.077148,4340.025879,4366.256348,4387.897461,4320.333496,4339.769043,4335.461426,4398.051270,4451.538574,4517.589844,4556.538574,4354.205078,4460.589844,6676.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,23.000000,0.000000,0.439392,-0.570435,-0.326416,-0.612366,0.926749,-0.091198,0.122329,-29.109009,-34.764717,23.491156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,64.000000,0.087363,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717572952.404011,93.000000,0.000000,4370.384766,4327.692383,4328.333496,4334.102539,4385.641113,4313.974121,4330.897461,4330.256348,4393.589844,4449.230957,4505.000000,4540.128418,4341.922852,4446.282227,6686.000000,0.000000,1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
